"link","title","depth","statusCode"
"https://discord.engineering/how-discord-handles-push-request-bursts-of-over-a-million-per-minute-with-elixirs-genstage-8f899f0221b4?source=top_stories---------16---------",,2,302
"https://discord.engineering/how-discord-handles-push-request-bursts-of-over-a-million-per-minute-with-elixirs-genstage-8f899f0221b4?source=top_stories---------16---------#--responses",,2,302
"https://medium.com/@sfali789",,2,200
"https://medium.com/@sfali789?source=top_stories---------17---------",,2,200
"https://medium.com/swlh?source=top_stories---------17---------",,2,200
"https://medium.com/swlh/medium-doesnt-want-me-to-be-medium-s-resident-cheerleader-anymore-i-m-sorry-4a2ff02f05bb?source=top_stories---------17---------",,2,200
"https://medium.com/swlh/medium-doesnt-want-me-to-be-medium-s-resident-cheerleader-anymore-i-m-sorry-4a2ff02f05bb?source=top_stories---------17---------#--responses",,2,200
"https://medium.com/@mmeditations?source=top_stories---------18---------",,2,200
"https://medium.com/startup-grind?source=top_stories---------18---------",,2,200
"https://medium.com/startup-grind/choice-minimalism-why-mark-zuckerberg-wears-the-same-thing-every-day-2f132f1b5706?source=top_stories---------18---------",,2,200
"https://medium.com/startup-grind/choice-minimalism-why-mark-zuckerberg-wears-the-same-thing-every-day-2f132f1b5706?source=top_stories---------18---------#--responses",,2,200
"https://medium.com/@kickstarter",,2,200
"https://medium.com/@kickstarter?source=top_stories---------19---------",,2,200
"https://medium.com/kickstarter?source=top_stories---------19---------",,2,200
"https://medium.com/kickstarter/our-tech-predictions-for-2017-5810bb931d63?source=top_stories---------19---------",,2,200
"https://medium.com/kickstarter/our-tech-predictions-for-2017-5810bb931d63?source=top_stories---------19---------#--responses",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40cl_christensen%2Fwe-cant-afford-east-liberty-anymore-c0dc10fb8538%3Fsource%3Dreading_list---------2-3--------",,2,200
"https://medium.com/@cl_christensen?source=post_header_lockup",,2,200
"http://1hood.org/",,2,200
"https://medium.com/tag/housing?source=post",,2,200
"https://medium.com/tag/pittsburgh?source=post",,2,200
"https://medium.com/tag/racism?source=post",,2,200
"https://medium.com/tag/inequality?source=post",,2,200
"https://medium.com/@cl_christensen?source=footer_card","Go to the profile of Caitlyn Luce Christensen",2,200
"http://twitter.com/cl_christensen","Twitter profile for @cl_christensen",2,301
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40cl_christensen%3Fsource%3Dreading_list---------2-3--------",,2,200
"https://medium.com/@cl_christensen/following","Show 122 people following",2,200
"https://medium.com/@cl_christensen/followers","Show 166 followers",2,200
"https://twitter.com/cl_christensen","Twitter",2,200
"https://facebook.com/10202042881664715","Facebook",2,301
"https://medium.com/@cl_christensen/latest",,2,200
"https://medium.com/@cl_christensen/has-recommended",,2,200
"https://medium.com/@cl_christensen?source=user_profile---------1---------",,2,200
"https://medium.com/@cl_christensen/we-cant-afford-east-liberty-anymore-c0dc10fb8538?source=user_profile---------1---------",,2,200
"https://medium.com/@cl_christensen/we-cant-afford-east-liberty-anymore-c0dc10fb8538?source=user_profile---------1---------#--responses",,2,200
"https://medium.com/@cl_christensen?source=user_profile---------3---------",,2,200
"https://medium.com/@cl_christensen/commentary-on-the-development-at-penn-plaza-21494a2c079a?source=user_profile---------3---------",,2,200
"https://medium.com/@cl_christensen?source=user_profile---------4---------",,2,200
"https://medium.com/@cl_christensen/donald-trump-knows-tabloids-matter-and-so-should-we-2f8c2ad7d1da?source=user_profile---------4---------",,2,200
"https://medium.com/@cl_christensen/donald-trump-knows-tabloids-matter-and-so-should-we-2f8c2ad7d1da?source=user_profile---------4---------#--responses",,2,200
"https://medium.com/@cl_christensen?source=user_profile---------5---------",,2,200
"https://medium.com/human-parts?source=user_profile---------5---------",,2,200
"https://medium.com/human-parts/early-maps-bb37e5d06fe1?source=user_profile---------5---------",,2,200
"https://medium.com/human-parts/early-maps-bb37e5d06fe1?source=user_profile---------5---------#--responses",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40cl_christensen",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40KevinAllred",,2,200
"http://www.kevin-allred.com",,2,200
"https://medium.com/@KevinAllred/following","Show 208 people following",2,200
"https://medium.com/@KevinAllred/followers","Show 1,070 followers",2,200
"https://twitter.com/KevinAllred","Twitter",2,200
"https://medium.com/@KevinAllred/latest",,2,200
"https://medium.com/@KevinAllred?source=user_profile---------1---------",,2,200
"https://medium.com/@KevinAllred/bills-bills-bills-pt-7-a0e34b59a6a?source=user_profile---------1---------",,2,200
"https://medium.com/@KevinAllred?source=user_profile---------2---------",,2,200
"https://medium.com/@KevinAllred/ongoing-investigation-pt-6-70bf4eb37320?source=user_profile---------2---------",,2,200
"https://medium.com/@KevinAllred?source=user_profile---------3---------",,2,200
"https://medium.com/@KevinAllred/administrative-leave-pt-5-47eeb2d59041?source=user_profile---------3---------",,2,200
"https://medium.com/@KevinAllred/administrative-leave-pt-5-47eeb2d59041?source=user_profile---------3---------#--responses",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40KevinAllred%2Fa-knock-on-the-door-pt-1-273bf7f54d2c%3Fsource%3Dreading_list---------4-3--------",,2,200
"https://medium.com/@KevinAllred?source=post_header_lockup",,2,200
"https://medium.com/tag/police-brutality?source=post",,2,200
"https://medium.com/tag/free-speech?source=post",,2,200
"https://medium.com/tag/academia?source=post",,2,200
"https://medium.com/tag/teaching?source=post",,2,200
"https://medium.com/tag/police?source=post",,2,200
"https://medium.com/@KevinAllred?source=footer_card","Go to the profile of Kevin Allred",2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40washingtonpost",,2,200
"https://medium.com/thewashingtonpost",,2,200
"https://medium.com/@washingtonpost/following","Show 323 people following",2,200
"https://medium.com/@washingtonpost/followers","Show 163,846 followers",2,200
"https://medium.com/@washingtonpost/latest",,2,200
"https://medium.com/@washingtonpost/has-recommended",,2,200
"https://medium.com/@washingtonpost/highlights",,2,200
"https://medium.com/@washingtonpost/responses",,2,200
"https://medium.com/@washingtonpost?source=user_profile---------1---------",,2,200
"https://medium.com/@washingtonpost/how-a-7-year-old-aleppo-girl-on-twitter-became-our-eras-anne-frank-5e8bb685ff18?source=user_profile---------1---------",,2,200
"https://medium.com/@washingtonpost/how-a-7-year-old-aleppo-girl-on-twitter-became-our-eras-anne-frank-5e8bb685ff18?source=user_profile---------1---------#--responses",,2,200
"https://medium.com/@washingtonpost?source=user_profile---------2---------",,2,200
"https://medium.com/thewashingtonpost?source=user_profile---------2---------",,2,200
"https://medium.com/thewashingtonpost/what-does-it-mean-to-be-black-enough-three-women-explore-their-racial-identities-11b40c5e31c8?source=user_profile---------2---------",,2,200
"https://medium.com/thewashingtonpost/what-does-it-mean-to-be-black-enough-three-women-explore-their-racial-identities-11b40c5e31c8?source=user_profile---------2---------#--responses",,2,200
"https://medium.com/@washingtonpost?source=user_profile---------3---------",,2,200
"https://medium.com/thewashingtonpost?source=user_profile---------3---------",,2,200
"https://medium.com/thewashingtonpost/why-it-matters-if-pop-culture-tells-black-love-stories-6f03807d885e?source=user_profile---------3---------",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40KevinAllred%3Fsource%3Dreading_list---------4-3--------",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40washingtonpost%3Fsource%3Dreading_list---------5-3--------",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40washingtonpost%2Fhow-a-7-year-old-aleppo-girl-on-twitter-became-our-eras-anne-frank-5e8bb685ff18%3Fsource%3Dreading_list---------5-3--------",,2,200
"https://medium.com/@washingtonpost?source=post_header_lockup",,2,200
"https://www.washingtonpost.com/people/caitlin-gibson/",,2,200
"https://twitter.com/AlabedBana",,2,200
"http://mobile.nytimes.com/2016/10/06/opinion/the-blot-on-obamas-legacy.html",,2,200
"https://www.washingtonpost.com/video/national/jk-rowling-sends-harry-potter-ebooks-to-aleppo-girl/2016/11/24/0f760ed4-b27f-11e6-bc2d-19b3d759cfe7_video.html?tid=sm_medium",,2,200
"https://twitter.com/NBCNightlyNews/status/784538491250208768",,2,200
"http://www.bbc.com/news/world-middle-east-37535343",,2,200
"https://twitter.com/AlabedBana/status/802870627686301697",,2,200
"https://twitter.com/AlabedBana/status/782626282291036160?ref_src=twsrc%5Etfw",,2,200
"https://www.washingtonpost.com/lifestyle/style/how-a-7-year-old-aleppo-girl-on-twitter-became-our-eras-anne-frank/2016/12/06/b474af5c-bb09-11e6-91ee-1adddfe36cbe_story.html?tid=sm_medium",,2,200
"https://twitter.com/intent/follow?screen_name=caitjgibson",,2,200
"https://medium.com/tag/syria?source=post",,2,200
"https://medium.com/tag/social-media?source=post",,2,200
"https://medium.com/tag/world?source=post",,2,200
"https://medium.com/tag/war?source=post",,2,200
"https://medium.com/@washingtonpost?source=footer_card","Go to the profile of Washington Post",2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40jfriedhoff%3Fsource%3Dreading_list---------6-3--------",,2,200
"https://medium.com/memo-random",,2,200
"https://medium.com/@jfriedhoff/following","Show 151 people following",2,200
"https://medium.com/@jfriedhoff/followers","Show 273 followers",2,200
"https://twitter.com/JFriedhoff","Twitter",2,200
"https://medium.com/@jfriedhoff/latest",,2,200
"https://medium.com/@jfriedhoff/has-recommended",,2,200
"https://medium.com/@jfriedhoff/highlights",,2,200
"https://medium.com/@jfriedhoff?source=user_profile---------1---------",,2,200
"https://medium.com/@jfriedhoff/playing-with-resistance-a483b19d4fe7?source=user_profile---------1---------",,2,200
"https://medium.com/@jfriedhoff/playing-with-resistance-a483b19d4fe7?source=user_profile---------1---------#--responses",,2,200
"https://medium.com/@jfriedhoff?source=user_profile---------2---------",,2,200
"https://medium.com/memo-random?source=user_profile---------2---------",,2,200
"https://medium.com/memo-random/elephants-count-designing-the-elephant-atlas-fae971c3f00?source=user_profile---------2---------",,2,200
"https://medium.com/@jfriedhoff?source=user_profile---------3---------",,2,200
"https://medium.com/@jfriedhoff/finding-the-fun-5efac56c092b?source=user_profile---------3---------",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40jfriedhoff",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40jfriedhoff%2Fplaying-with-resistance-a483b19d4fe7%3Fsource%3Dreading_list---------6-3--------",,2,200
"https://medium.com/@jfriedhoff?source=post_header_lockup",,2,200
"https://howwegettonext.com/its-time-for-a-new-kind-of-power-fantasy-a5ff23b2237f#.wehloikoh",,2,302
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0ahUKEwjp5Ofknu3QAhXqxVQKHVlxDUkQFggaMAA&url=http%3A%2F%2Framirocorbetta.com%2F2a%2F&usg=AFQjCNHND4KhlWiYzzt1_djD5iyHijWRCA&bvm=bv.141320020,d.eWE",,2,200
"https://vimeo.com/41629022",,2,200
"http://slamcityoracles.com/",,2,200
"https://psmag.com/all-bodies-no-selves-45aa1e61ee1c#.pkxufhx3i",,2,302
"http://www.deepfun.com/playing-for-the-fun-of-it/",,2,200
"http://hyperallergic.com/18426/wtf-is-relational-aesthetics/",,2,200
"http://transform.eipcp.net/correspondence/1196340894",,2,200
"http://srlp.org",,2,200
"https://www.cair.com/",,2,403
"https://psmag.com/all-bodies-no-selves-45aa1e61ee1c",,2,302
"https://medium.com/tag/videogames?source=post",,2,200
"https://medium.com/tag/storytelling?source=post",,2,200
"https://medium.com/tag/riot-grrrl?source=post",,2,200
"https://medium.com/@jfriedhoff?source=footer_card","Go to the profile of Jane Friedhoff",2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40jaycaspiankang",,2,200
"https://medium.com/kang-blog",,2,200
"https://medium.com/@jaycaspiankang/following","Show 758 people following",2,200
"https://medium.com/@jaycaspiankang/followers","Show 5,294 followers",2,200
"https://twitter.com/jaycaspiankang","Twitter",2,200
"https://facebook.com/10157128965635117","Facebook",2,301
"https://medium.com/@jaycaspiankang/latest",,2,200
"https://medium.com/@jaycaspiankang/has-recommended",,2,200
"https://medium.com/@jaycaspiankang?source=user_profile---------1---------",,2,200
"https://medium.com/kang-blog?source=user_profile---------1---------",,2,200
"https://medium.com/kang-blog/the-lessons-of-the-seoul-protests-88a416db25cd?source=user_profile---------1---------",,2,200
"https://medium.com/@jaycaspiankang?source=user_profile---------2---------",,2,200
"https://medium.com/kang-blog?source=user_profile---------2---------",,2,200
"https://medium.com/kang-blog/an-open-letter-to-fellow-minority-journalists-2ccf3f1bbfeb?source=user_profile---------2---------",,2,200
"https://medium.com/kang-blog/an-open-letter-to-fellow-minority-journalists-2ccf3f1bbfeb?source=user_profile---------2---------#--responses",,2,200
"https://medium.com/@jaycaspiankang?source=user_profile---------3---------",,2,200
"https://medium.com/@jaycaspiankang/i-am-a-fan-of-freddie-deboer-the-tireless-academic-blogger-who-i-believe-has-helped-twitter-3bfc73351d61?source=user_profile---------3---------",,2,200
"https://medium.com/@jaycaspiankang/i-am-a-fan-of-freddie-deboer-the-tireless-academic-blogger-who-i-believe-has-helped-twitter-3bfc73351d61?source=user_profile---------3---------#--responses",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40jaycaspiankang%3Fsource%3Dreading_list---------8-3--------",,2,200
"https://medium.com/kang-blog?source=logo-lo_54d873fb4b64---cd48370ebde1",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Fkang-blog%2Fan-open-letter-to-fellow-minority-journalists-2ccf3f1bbfeb%3Fsource%3Dreading_list---------8-3--------",,2,200
"https://medium.com/@jaycaspiankang?source=post_header_lockup",,2,200
"https://www.washingtonpost.com/lifestyle/style/mainstream-media-puts-out-the-call-for-pro-trump-columnists/2016/12/09/2153fdd2-bca7-11e6-94ac-3d324840106c_story.html?utm_term=.baab5a39e987",,2,200
"https://medium.com/tag/journalism?source=post",,2,200
"https://medium.com/tag/publishing?source=post",,2,200
"https://medium.com/@jaycaspiankang?source=footer_card","Go to the profile of jay caspian kang",2,200
"https://medium.com/kang-blog?source=footer_card","Go to Kang blog",2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Fkang-blog%3Fsource%3Dreading_list---------8-3--------",,2,200
"https://medium.com/@jaycaspiankang?source=collection_home---6------0---------",,2,200
"https://medium.com/kang-blog/the-lessons-of-the-seoul-protests-88a416db25cd?source=collection_home---6------0---------",,2,200
"https://medium.com/@jaycaspiankang?source=collection_home---6------1---------",,2,200
"https://medium.com/kang-blog/an-open-letter-to-fellow-minority-journalists-2ccf3f1bbfeb?source=collection_home---6------1---------",,2,200
"https://medium.com/kang-blog/an-open-letter-to-fellow-minority-journalists-2ccf3f1bbfeb?source=collection_home---6------1---------#--responses",,2,200
"https://medium.com/kang-blog/all",,2,200
"https://medium.com/kang-blog/about","About Kang blog",2,200
"https://medium.com/kang-blog?source=logo-lo_f16f418796cc---cd48370ebde1",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40girllostincity",,2,200
"http://amzn.to/29iTdjP",,2,301
"https://medium.com/@girllostincity/following","Show 675 people following",2,200
"https://medium.com/@girllostincity/followers","Show 3,038 followers",2,200
"https://twitter.com/emmagannon","Twitter",2,200
"https://medium.com/@girllostincity/latest",,2,200
"https://medium.com/@girllostincity/has-recommended",,2,200
"https://medium.com/@girllostincity/highlights",,2,200
"https://medium.com/@girllostincity/responses",,2,200
"https://medium.com/@girllostincity?source=user_profile---------1---------",,2,200
"https://medium.com/santaproject?source=user_profile---------1---------",,2,200
"https://medium.com/santaproject/seeing-is-believing-77e68a4a4a34?source=user_profile---------1---------",,2,200
"https://medium.com/@girllostincity?source=user_profile---------2---------",,2,200
"https://medium.com/@girllostincity/sharing-less-living-more-be192a7220d3?source=user_profile---------2---------",,2,200
"https://medium.com/@girllostincity/sharing-less-living-more-be192a7220d3?source=user_profile---------2---------#--responses",,2,200
"https://medium.com/@girllostincity?source=user_profile---------3---------",,2,200
"https://medium.com/@girllostincity/those-pesky-millennials-b1bd662ba215?source=user_profile---------3---------",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40girllostincity%3Fsource%3Dreading_list---------9-3--------",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Fsantaproject%3Fsource%3Dreading_list---------9-3--------",,2,200
"https://medium.com/santaproject","Go to The Santa Project",2,200
"https://medium.com/santaproject/tagged/christmas",,2,200
"http://social.macys.com/believe/why-santa-is-real/",,2,200
"https://twitter.com/Macys","Visit “The Santa Project” on Twitter",2,200
"//facebook.com/Macys","Visit “The Santa Project” on Facebook",2,
"https://medium.com/santaproject/believing-in-santa-is-about-so-much-more-than-believing-in-santa-7ad85156d42?source=collection_home---3------0---------",,2,200
"https://medium.com/@honeystaysuper",,2,200
"https://medium.com/santaproject/seeing-is-believing-77e68a4a4a34?source=collection_home---3------1---------",,2,200
"https://medium.com/santaproject/on-being-childlike-e51eafd4cae0?source=collection_home---3------2---------",,2,200
"https://medium.com/@lizadonnelly",,2,200
"https://medium.com/santaproject/finding-rudolf-e271025b0326?source=collection_home---3------3---------",,2,200
"https://medium.com/@hisern",,2,200
"https://medium.com/santaproject/the-divine-santa-dichotomy-2a6e1b832562?source=collection_home---3------4---------",,2,200
"https://medium.com/@jonasellison",,2,200
"https://medium.com/santaproject/a-sleigh-ride-home-46e0bdddf954?source=collection_home---3------5---------",,2,200
"https://medium.com/@page88",,2,200
"https://medium.com/santaproject/all",,2,200
"https://medium.com/santaproject/about","About The Santa Project",2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40sophiesabbage",,2,200
"https://medium.com/@sophiesabbage/following","Show 44 people following",2,200
"https://medium.com/@sophiesabbage/followers","Show 185 followers",2,200
"https://twitter.com/sophiesabbage","Twitter",2,200
"https://facebook.com/1714272878894032","Facebook",2,301
"https://medium.com/@sophiesabbage/latest",,2,200
"https://medium.com/@sophiesabbage/has-recommended",,2,200
"https://medium.com/@sophiesabbage/responses",,2,200
"https://medium.com/@sophiesabbage?source=user_profile---------1---------",,2,200
"https://medium.com/@sophiesabbage/darling-mommy-might-die-e3449e4e1ddf?source=user_profile---------1---------",,2,200
"https://medium.com/@sophiesabbage/darling-mommy-might-die-e3449e4e1ddf?source=user_profile---------1---------#--responses",,2,200
"https://medium.com/@sophiesabbage?source=user_profile---------2---------",,2,200
"https://medium.com/bigger-picture?source=user_profile---------2---------",,2,200
"https://medium.com/bigger-picture/cancer-how-to-win-even-when-you-lose-766e5bbf8dcd?source=user_profile---------2---------",,2,200
"https://medium.com/bigger-picture/cancer-how-to-win-even-when-you-lose-766e5bbf8dcd?source=user_profile---------2---------#--responses",,2,200
"https://medium.com/santaproject?source=logo-lo_894de13b7e50---a51626136f40",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Fsantaproject%2Fseeing-is-believing-77e68a4a4a34%3Fsource%3Dreading_list---------9-3--------",,2,200
"https://medium.com/santaproject/search","Search",2,200
"https://medium.com/@girllostincity?source=post_header_lockup",,2,200
"https://medium.com/u/fbe33dbee741",,2,302
"http://macys.com/believe",,2,301
"https://medium.com/tag/christmas?source=post",,2,200
"https://medium.com/tag/holidays?source=post",,2,200
"https://medium.com/tag/santa-claus?source=post",,2,200
"https://medium.com/tag/creativity?source=post",,2,200
"https://medium.com/tag/inspiration?source=post",,2,200
"https://medium.com/@girllostincity?source=footer_card","Go to the profile of Emma gannon",2,200
"https://medium.com/santaproject?source=footer_card","Go to The Santa Project",2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40sophiesabbage%3Fsource%3Dreading_list---------10-3--------",,2,200
"https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2F%40sophiesabbage%2Fdarling-mommy-might-die-e3449e4e1ddf%3Fsource%3Dreading_list---------10-3--------",,2,200
"https://medium.com/@sophiesabbage?source=post_header_lockup",,2,200
"http://www.penguinrandomhouse.com/books/549464/the-cancer-whisperer-by-sophie-sabbage/",,2,200
"https://medium.com/tag/family?source=post",,2,200
"https://medium.com/tag/life?source=post",,2,200
"https://medium.com/tag/cancer?source=post",,2,200
"https://medium.com/tag/parenting?source=post",,2,200
"https://medium.com/tag/truth?source=post",,2,200
"https://medium.com/@sophiesabbage?source=footer_card","Go to the profile of Sophie Sabbage",2,200
"https://medium.com/@JobsAtMedium/work-at-medium-f9925f45fcf3",,2,200
"https://medium.com/@JobsAtMedium/engineering-f7e2dee906be",,2,200
"https://medium.com/@JobsAtMedium/design-b3b9c85daf69",,2,200
"https://medium.com/@JobsAtMedium/content-d7c4a4f310e8#.h84yyccvl",,2,200
"https://medium.com/@JobsAtMedium/operations-8d432675094#.l41f8bevr",,2,200
"https://medium.com/@JobsAtMedium/partnerships-14a6b9351c99",,2,200
"https://medium.com/@JobsAtMedium/marketing-communications-3b29550de0b9#.ei2e03afj",,2,200
"https://medium.com/@JobsAtMedium/product-science-55d9e4c7983e",,2,200
"https://medium.com/@JobsAtMedium/product-management-97049bd38822",,2,200
"https://medium.com/the-story/medium-is-not-a-publishing-tool-4c3c63fa41d2",,2,301
"https://medium.com/the-story/management-and-organization-at-medium-2228cc9d93e9",,2,301
"https://legal.medium.com",,2,200
"https://publishers.medium.com",,2,200
"https://brands.medium.com",,2,200
"https://developers.medium.com",,2,200
"https://itunes.apple.com/app/medium-everyones-stories/id828256236?mt=8",,2,200
"https://play.google.com/store/apps/details?id=com.medium.reader&referrer=about",,2,200
"https://medium.com/new-story?source=about_new_story",,2,302
"https://medium.com/@highlights/highlights-of-the-day-32838eb7eac2#.z23kukkse",,2,200
"https://medium.com/@stefenchow/why-every-father-should-bring-his-toddler-out-for-a-mini-adventure-be147d9490e7#.b60c7rd5m",,2,200
"https://medium.com/absurdist/the-cool-girl-trap-or-why-sexism-in-tech-isn-t-going-away-825b9a7642f5",,2,301
"https://medium.com/@Hipstercrite/dear-people-who-live-in-fancy-tiny-houses-21fdc639ce55",,2,200
"https://twitter.com/medium",,2,200
"https://twitter.com/Shar1_says/status/712009873622503424",,2,200
"https://twitter.com/georgiadienst/status/707656475661848576",,2,200
"https://twitter.com/emilyolson/status/708004962857431041",,2,200
"https://twitter.com/tamholland/status/710210102683369472 ",,2,200
"https://twitter.com/bookoisseur/status/711916225828364288",,2,200
"https://twitter.com/GR36/status/702191877001506820",,2,200
"https://medium.com/@ev",,2,200
"https://medium.com/m/signin?source=about_signup",,2,200